,File_Name,ID,Class,sample_rate,num_channel,bit_depth
1904,2666.wav,2666,siren,48000,2,PCM_16
1905,5109.wav,5109,street_music,44100,2,PCM_16
1906,63.wav,63,drilling,96000,2,PCM_16
1907,7078.wav,7078,air_conditioner,44100,2,PCM_24
1908,1409.wav,1409,air_conditioner,44100,2,PCM_16
1909,6366.wav,6366,children_playing,48000,2,PCM_24
1910,4571.wav,4571,drilling,44100,2,PCM_16
1911,189.wav,189,children_playing,48000,2,PCM_16
1912,6372.wav,6372,jackhammer,96000,2,PCM_16
1913,6414.wav,6414,air_conditioner,48000,2,PCM_24
1914,77.wav,77,air_conditioner,44100,2,PCM_16
1915,4203.wav,4203,engine_idling,44100,2,PCM_16
1916,2935.wav,2935,dog_bark,44100,2,PCM_16
1917,5082.wav,5082,jackhammer,44100,2,PCM_16
1918,770.wav,770,air_conditioner,48000,2,PCM_24
1919,3395.wav,3395,jackhammer,48000,2,PCM_16
1920,5928.wav,5928,jackhammer,44100,2,PCM_16
1921,3381.wav,3381,children_playing,48000,2,PCM_24
1922,764.wav,764,dog_bark,44100,2,PCM_16
1923,7681.wav,7681,siren,48000,2,PCM_16
1924,2921.wav,2921,siren,48000,2,PCM_16
1925,5096.wav,5096,drilling,44100,2,PCM_16
1926,7871.wav,7871,gun_shot,48000,2,PCM_16
1927,2909.wav,2909,drilling,44100,2,PCM_16
1928,5900.wav,5900,jackhammer,44100,2,FLOAT
1929,5914.wav,5914,dog_bark,44100,2,PCM_16
1930,7865.wav,7865,street_music,48000,2,PCM_24
1931,758.wav,758,street_music,44100,2,PCM_16
1932,980.wav,980,jackhammer,44100,2,PCM_16
1933,8565.wav,8565,engine_idling,48000,2,PCM_24
1934,7656.wav,7656,jackhammer,44100,2,FLOAT
1935,6548.wav,6548,siren,48000,2,PCM_16
1936,4439.wav,4439,engine_idling,44100,2,PCM_16
1937,2048.wav,2048,engine_idling,44100,2,PCM_16
1938,1555.wav,1555,engine_idling,48000,2,PCM_24
1939,8217.wav,8217,street_music,44100,2,PCM_24
1940,7124.wav,7124,engine_idling,48000,2,PCM_24
1941,5733.wav,5733,children_playing,44100,2,PCM_24
1942,5055.wav,5055,children_playing,48000,1,PCM_16
1943,8571.wav,8571,engine_idling,44100,1,PCM_24
1944,7642.wav,7642,dog_bark,44100,2,PCM_16
1945,4363.wav,4363,air_conditioner,44100,2,PCM_16
1946,957.wav,957,children_playing,48000,2,PCM_16
1947,6574.wav,6574,children_playing,44100,2,PCM_16
1948,6212.wav,6212,dog_bark,44100,2,PCM_16
1949,4411.wav,4411,engine_idling,44100,2,PCM_16
1950,6206.wav,6206,gun_shot,48000,2,PCM_16
1951,1569.wav,1569,drilling,48000,2,PCM_16
1952,7118.wav,7118,street_music,44100,2,PCM_16
1953,943.wav,943,siren,44100,2,PCM_16
1954,6560.wav,6560,engine_idling,44100,2,PCM_16
1955,5069.wav,5069,siren,44100,2,PCM_16
1956,2706.wav,2706,children_playing,44100,2,PCM_16
1957,3418.wav,3418,drilling,44100,2,PCM_16
1958,3197.wav,3197,engine_idling,44100,2,PCM_16
1959,4820.wav,4820,drilling,44100,2,PCM_16
1960,214.wav,214,street_music,44100,2,PCM_16
1961,1780.wav,1780,street_music,44100,2,PCM_24
1962,1958.wav,1958,siren,48000,2,PCM_24
1963,7497.wav,7497,street_music,44100,1,PCM_16
1964,572.wav,572,children_playing,44100,2,PCM_16
1965,5294.wav,5294,street_music,44100,2,PCM_24
1966,6945.wav,6945,siren,44100,2,PCM_16
1967,7483.wav,7483,street_music,48000,2,PCM_24
1968,566.wav,566,children_playing,44100,2,PCM_16
1969,1794.wav,1794,car_horn,44100,2,PCM_24
1970,200.wav,200,jackhammer,48000,2,PCM_16
1971,4834.wav,4834,drilling,22050,1,PCM_U8
1972,228.wav,228,engine_idling,44100,2,PCM_16
1973,6979.wav,6979,jackhammer,44100,2,PCM_16
1974,1970.wav,1970,air_conditioner,44100,2,PCM_24
1975,7332.wav,7332,air_conditioner,44100,2,PCM_16
1976,3154.wav,3154,jackhammer,44100,1,PCM_16
1977,3632.wav,3632,air_conditioner,48000,2,PCM_16
1978,5243.wav,5243,jackhammer,48000,2,PCM_24
1979,1025.wav,1025,jackhammer,44100,2,PCM_16
1980,6992.wav,6992,jackhammer,44100,2,PCM_16
1981,6986.wav,6986,children_playing,44100,2,PCM_16
1982,3626.wav,3626,gun_shot,44100,2,PCM_16
1983,2538.wav,2538,gun_shot,44100,1,PCM_16
1984,5257.wav,5257,engine_idling,44100,2,PCM_16
1985,3140.wav,3140,siren,48000,2,PCM_16
1986,7326.wav,7326,jackhammer,44100,2,PCM_16
1987,5519.wav,5519,engine_idling,96000,2,PCM_24
1988,3168.wav,3168,children_playing,48000,2,PCM_24
1989,4607.wav,4607,car_horn,96000,1,PCM_24
1990,6010.wav,6010,air_conditioner,44100,2,PCM_16
1991,7468.wav,7468,street_music,44100,2,PCM_16
1992,4161.wav,4161,dog_bark,44100,2,PCM_16
1993,2510.wav,2510,air_conditioner,48000,2,PCM_24
1994,4175.wav,4175,siren,48000,2,PCM_16
1995,599.wav,599,jackhammer,48000,2,PCM_16
1996,8029.wav,8029,jackhammer,44100,2,PCM_16
1997,6004.wav,6004,siren,48000,2,PCM_16
1998,2262.wav,2262,children_playing,44100,2,PCM_16
1999,4613.wav,4613,jackhammer,96000,2,PCM_24
2000,7322.wav,7322,car_horn,44100,2,PCM_16
2001,3144.wav,3144,drilling,44100,2,PCM_16
2002,5535.wav,5535,jackhammer,44100,2,FLOAT
2003,5253.wav,5253,drilling,44100,2,PCM_16
2004,3622.wav,3622,air_conditioner,44100,2,PCM_16
2005,6982.wav,6982,air_conditioner,44100,2,PCM_24
2006,7450.wav,7450,dog_bark,44100,2,PCM_16
2007,1021.wav,1021,dog_bark,48000,1,PCM_24
2008,5247.wav,5247,jackhammer,44100,2,FLOAT
2009,4159.wav,4159,air_conditioner,48000,2,PCM_16
2010,3150.wav,3150,dog_bark,96000,2,PCM_24
2011,5521.wav,5521,street_music,44100,2,PCM_16
2012,7336.wav,7336,engine_idling,48000,2,PCM_16
2013,3178.wav,3178,siren,48000,2,PCM_16
2014,4617.wav,4617,jackhammer,44100,2,PCM_16
2015,5509.wav,5509,street_music,44100,2,PCM_16
2016,7478.wav,7478,drilling,44100,2,PCM_16
2017,4171.wav,4171,gun_shot,96000,2,PCM_24
2018,6772.wav,6772,dog_bark,48000,1,PCM_16
2019,589.wav,589,dog_bark,48000,2,PCM_16
2020,6014.wav,6014,drilling,44100,2,PCM_16
2021,4830.wav,4830,gun_shot,44100,2,PCM_16
2022,2299.wav,2299,siren,48000,2,PCM_16
2023,3187.wav,3187,children_playing,48000,2,PCM_24
2024,1948.wav,1948,children_playing,44100,2,PCM_16
2025,562.wav,562,siren,44100,2,PCM_16
2026,5290.wav,5290,engine_idling,44100,2,PCM_16
2027,3839.wav,3839,engine_idling,48000,2,PCM_24
2028,5284.wav,5284,siren,44100,2,PCM_16
2029,576.wav,576,street_music,44100,2,PCM_16
2030,6955.wav,6955,car_horn,44100,2,PCM_16
2031,7493.wav,7493,air_conditioner,48000,2,PCM_16
2032,4824.wav,4824,jackhammer,44100,2,PCM_16
2033,1974.wav,1974,children_playing,44100,2,PCM_16
2034,3805.wav,3805,jackhammer,44100,2,PCM_16
2035,6969.wav,6969,dog_bark,44100,2,PCM_16
2036,3811.wav,3811,jackhammer,48000,2,PCM_16
2037,1960.wav,1960,dog_bark,44100,2,PCM_16
2038,1237.wav,1237,air_conditioner,44100,2,PCM_16
2039,6558.wav,6558,siren,48000,2,PCM_24
2040,7646.wav,7646,jackhammer,44100,2,PCM_16
2041,8575.wav,8575,engine_idling,44100,2,PCM_16
2042,3420.wav,3420,engine_idling,48000,2,PCM_24
2043,5051.wav,5051,drilling,44100,2,PCM_24
2044,4429.wav,4429,car_horn,44100,2,PCM_16
2045,8213.wav,8213,children_playing,44100,2,PCM_16
2046,1551.wav,1551,car_horn,44100,2,PCM_16
2047,5723.wav,5723,drilling,48000,2,PCM_16
2048,3352.wav,3352,car_horn,44100,2,PCM_16
2049,3434.wav,3434,street_music,44100,2,PCM_16
2050,5045.wav,5045,jackhammer,44100,2,FLOAT
2051,2702.wav,2702,street_music,44100,2,PCM_16
2052,2064.wav,2064,siren,44100,2,PCM_16
2053,4415.wav,4415,siren,48000,2,PCM_16
2054,2070.wav,2070,jackhammer,44100,2,PCM_16
2055,4401.wav,4401,air_conditioner,44100,2,PCM_16
2056,7108.wav,7108,gun_shot,44100,2,PCM_16
2057,1579.wav,1579,air_conditioner,44100,2,PCM_16
2058,6570.wav,6570,engine_idling,44100,2,PCM_16
2059,953.wav,953,street_music,44100,2,PCM_16
2060,4367.wav,4367,engine_idling,48000,2,PCM_16
2061,5092.wav,5092,drilling,44100,2,PCM_16
2062,2925.wav,2925,drilling,48000,2,PCM_16
2063,7685.wav,7685,jackhammer,48000,2,PCM_24
2064,760.wav,760,children_playing,44100,2,PCM_16
2065,1586.wav,1586,drilling,48000,2,PCM_24
2066,2931.wav,2931,dog_bark,44100,2,PCM_16
2067,7861.wav,7861,siren,48000,2,PCM_24
2068,5904.wav,5904,air_conditioner,44100,2,PCM_16
2069,990.wav,990,drilling,24000,2,PCM_16
2070,748.wav,748,street_music,44100,2,PCM_16
2071,7875.wav,7875,engine_idling,44100,2,PCM_24
2072,8401.wav,8401,jackhammer,48000,2,PCM_16
2073,5125.wav,5125,street_music,44100,2,PCM_16
2074,2892.wav,2892,street_music,44100,2,PCM_16
2075,3554.wav,3554,siren,48000,2,PCM_24
2076,3232.wav,3232,air_conditioner,44100,2,PCM_24
2077,1425.wav,1425,gun_shot,44100,1,PCM_16
2078,7054.wav,7054,siren,48000,2,PCM_16
2079,1431.wav,1431,car_horn,44100,2,FLOAT
2080,7040.wav,7040,air_conditioner,48000,2,PCM_24
2081,3226.wav,3226,dog_bark,48000,2,PCM_24
2082,4549.wav,4549,engine_idling,48000,2,PCM_24
2083,2138.wav,2138,engine_idling,48000,2,PCM_16
2084,3540.wav,3540,drilling,44100,2,PCM_16
2085,7726.wav,7726,siren,44100,2,PCM_16
2086,1357.wav,1357,jackhammer,44100,2,PCM_16
2087,2676.wav,2676,air_conditioner,44100,2,PCM_16
2088,5119.wav,5119,drilling,44100,2,PCM_16
2089,4207.wav,4207,engine_idling,48000,2,PCM_24
2090,3568.wav,3568,air_conditioner,48000,2,PCM_24
2091,833.wav,833,children_playing,48000,1,PCM_16
2092,1419.wav,1419,street_music,44100,2,PCM_24
2093,6376.wav,6376,drilling,96000,2,PCM_24
2094,7068.wav,7068,drilling,96000,2,PCM_24
2095,4561.wav,4561,dog_bark,44100,2,PCM_16
2096,4575.wav,4575,jackhammer,96000,2,PCM_24
2097,2104.wav,2104,dog_bark,44100,2,PCM_16
2098,8429.wav,8429,children_playing,44100,2,PCM_24
2099,6404.wav,6404,drilling,48000,2,PCM_16
2100,67.wav,67,children_playing,44100,2,PCM_16
2101,2662.wav,2662,air_conditioner,48000,2,PCM_24
2102,2851.wav,2851,street_music,44100,2,PCM_16
2103,3597.wav,3597,engine_idling,44100,2,PCM_16
2104,2689.wav,2689,engine_idling,44100,2,PCM_16
2105,7929.wav,7929,drilling,48000,2,PCM_24
2106,1380.wav,1380,car_horn,44100,2,PCM_16
2107,614.wav,614,jackhammer,96000,2,PCM_24
2108,172.wav,172,children_playing,44100,2,PCM_16
2109,6389.wav,6389,siren,44100,1,PCM_16
2110,5680.wav,5680,jackhammer,44100,2,PCM_24
2111,5858.wav,5858,children_playing,44100,2,PCM_16
2112,7083.wav,7083,gun_shot,44100,2,PCM_16
2113,600.wav,600,street_music,44100,2,PCM_16
2114,1394.wav,1394,drilling,44100,2,PCM_16
2115,3583.wav,3583,air_conditioner,44100,2,PCM_24
2116,5864.wav,5864,jackhammer,96000,2,PCM_24
2117,5870.wav,5870,jackhammer,48000,2,PCM_16
2118,7901.wav,7901,drilling,48000,2,PCM_16
2119,7256.wav,7256,siren,48000,2,PCM_16
2120,5441.wav,5441,jackhammer,44100,2,PCM_16
2121,3030.wav,3030,children_playing,44100,2,PCM_16
2122,3756.wav,3756,siren,44100,2,PCM_16
2123,4039.wav,4039,siren,48000,2,PCM_24
2124,2448.wav,2448,dog_bark,44100,2,PCM_16
2125,8603.wav,8603,siren,48000,2,PCM_24
2126,7530.wav,7530,drilling,24000,2,PCM_16
2127,8617.wav,8617,drilling,96000,2,PCM_24
2128,7524.wav,7524,siren,44100,2,PCM_16
2129,3742.wav,3742,air_conditioner,48000,2,PCM_24
2130,5333.wav,5333,air_conditioner,44100,2,PCM_24
2131,4993.wav,4993,car_horn,44100,2,PCM_16
2132,3024.wav,3024,dog_bark,96000,2,PCM_24
2133,8171.wav,8171,jackhammer,44100,2,PCM_16
2134,7242.wav,7242,children_playing,44100,2,PCM_16
2135,1633.wav,1633,children_playing,48000,2,PCM_16
2136,2312.wav,2312,jackhammer,44100,2,FLOAT
2137,4763.wav,4763,car_horn,44100,2,PCM_16
2138,6174.wav,6174,drilling,44100,2,PCM_16
2139,2474.wav,2474,street_music,44100,2,PCM_16
2140,4011.wav,4011,dog_bark,44100,2,PCM_16
2141,2460.wav,2460,dog_bark,48000,1,PCM_24
2142,6606.wav,6606,jackhammer,44100,2,PCM_16
2143,7518.wav,7518,car_horn,44100,2,PCM_16
2144,6160.wav,6160,street_music,44100,2,PCM_16
2145,2306.wav,2306,street_music,44100,2,PCM_16
2146,3018.wav,3018,air_conditioner,44100,2,PCM_16
2147,370.wav,370,dog_bark,44100,2,PCM_16
2148,6835.wav,6835,air_conditioner,48000,2,PCM_24
2149,1182.wav,1182,car_horn,44100,2,PCM_16
2150,3959.wav,3959,air_conditioner,48000,2,PCM_24
2151,3781.wav,3781,drilling,44100,2,PCM_24
2152,6821.wav,6821,street_music,44100,2,PCM_16
2153,402.wav,402,jackhammer,44100,2,PCM_16
2154,364.wav,364,dog_bark,44100,2,PCM_16
2155,1828.wav,1828,engine_idling,44100,2,PCM_16
2156,4788.wav,4788,children_playing,44100,2,PCM_16
2157,4950.wav,4950,dog_bark,44100,2,PCM_16
2158,1800.wav,1800,air_conditioner,48000,2,PCM_24
2159,3965.wav,3965,car_horn,44100,2,PCM_16
2160,358.wav,358,siren,48000,2,PCM_24
2161,359.wav,359,air_conditioner,44100,2,PCM_16
2162,1801.wav,1801,street_music,44100,2,PCM_16
2163,3970.wav,3970,street_music,44100,2,PCM_16
2164,6820.wav,6820,dog_bark,48000,2,PCM_24
2165,5497.wav,5497,car_horn,48000,2,PCM_24
2166,4789.wav,4789,children_playing,48000,1,PCM_24
2167,7280.wav,7280,air_conditioner,44100,2,PCM_16
2168,1829.wav,1829,children_playing,44100,2,PCM_16
2169,365.wav,365,car_horn,44100,2,PCM_24
2170,7294.wav,7294,children_playing,48000,2,PCM_24
2171,371.wav,371,siren,44100,2,PCM_16
2172,5483.wav,5483,street_music,44100,2,PCM_16
2173,4945.wav,4945,jackhammer,48000,1,PCM_24
2174,1183.wav,1183,jackhammer,44100,2,PCM_16
2175,417.wav,417,jackhammer,48000,2,PCM_16
2176,7519.wav,7519,street_music,44100,2,PCM_16
2177,6607.wav,6607,drilling,44100,2,PCM_16
2178,1168.wav,1168,air_conditioner,48000,2,PCM_16
2179,2461.wav,2461,drilling,44100,2,PCM_16
2180,4010.wav,4010,drilling,24000,2,PCM_16
2181,4776.wav,4776,siren,44100,2,PCM_24
2182,2307.wav,2307,children_playing,44100,2,PCM_16
2183,6161.wav,6161,dog_bark,44100,2,PCM_16
2184,6175.wav,6175,children_playing,48000,2,PCM_24
2185,4762.wav,4762,dog_bark,48000,2,PCM_24
2186,2313.wav,2313,drilling,44100,2,PCM_24
2187,4004.wav,4004,engine_idling,44100,2,PCM_16
2188,7525.wav,7525,air_conditioner,44100,2,PCM_24
2189,8616.wav,8616,gun_shot,48000,2,PCM_24
2190,1632.wav,1632,street_music,48000,2,PCM_24
2191,4992.wav,4992,children_playing,44100,2,PCM_16
2192,4986.wav,4986,car_horn,48000,2,PCM_16
2193,1626.wav,1626,engine_idling,44100,2,PCM_16
2194,6149.wav,6149,siren,44100,2,PCM_16
2195,7257.wav,7257,car_horn,44100,2,PCM_16
2196,7531.wav,7531,engine_idling,44100,2,PCM_16
2197,2449.wav,2449,air_conditioner,44100,2,PCM_24
2198,5326.wav,5326,dog_bark,44100,2,PCM_16
2199,4038.wav,4038,jackhammer,44100,2,PCM_16
2200,5871.wav,5871,street_music,48000,2,PCM_16
2201,7900.wav,7900,jackhammer,44100,2,PCM_16
2202,2878.wav,2878,air_conditioner,44100,2,PCM_24
2203,7914.wav,7914,engine_idling,44100,2,PCM_16
2204,629.wav,629,siren,48000,2,PCM_16
2205,8399.wav,8399,children_playing,44100,2,PCM_16
2206,5865.wav,5865,car_horn,44100,2,PCM_16
2207,167.wav,167,dog_bark,44100,2,PCM_24
2208,7082.wav,7082,air_conditioner,44100,2,PCM_24
2209,5695.wav,5695,drilling,44100,2,PCM_16
2210,3582.wav,3582,jackhammer,48000,2,PCM_16
2211,99.wav,99,jackhammer,44100,2,FLOAT
2212,615.wav,615,children_playing,48000,2,PCM_24
2213,1381.wav,1381,drilling,48000,1,PCM_24
2214,7928.wav,7928,engine_idling,44100,2,PCM_16
2215,3596.wav,3596,street_music,44100,2,PCM_24
2216,2850.wav,2850,dog_bark,44100,2,PCM_16
2217,5859.wav,5859,children_playing,44100,2,PCM_24
2218,5681.wav,5681,children_playing,44100,2,PCM_16
2219,7096.wav,7096,street_music,44100,2,PCM_16
2220,2105.wav,2105,dog_bark,44100,1,PCM_16
2221,4574.wav,4574,children_playing,48000,2,PCM_24
2222,66.wav,66,jackhammer,96000,2,PCM_24
2223,8428.wav,8428,street_music,44100,2,PCM_16
2224,826.wav,826,engine_idling,48000,2,FLOAT
2225,72.wav,72,street_music,48000,2,PCM_24
2226,6411.wav,6411,drilling,44100,2,PCM_16
2227,832.wav,832,engine_idling,44100,2,PCM_16
2228,3569.wav,3569,air_conditioner,44100,2,PCM_16
2229,4206.wav,4206,children_playing,44100,2,PCM_16
2230,5118.wav,5118,jackhammer,96000,2,PCM_24
2231,2677.wav,2677,children_playing,44100,2,PCM_16
2232,7069.wav,7069,air_conditioner,44100,2,PCM_16
2233,6377.wav,6377,air_conditioner,44100,2,PCM_16
2234,1418.wav,1418,dog_bark,44100,2,PCM_16
2235,2139.wav,2139,jackhammer,48000,2,PCM_24
2236,3227.wav,3227,drilling,44100,2,PCM_16
2237,7041.wav,7041,drilling,44100,2,PCM_16
2238,1356.wav,1356,air_conditioner,48000,2,PCM_24
2239,7727.wav,7727,street_music,24000,2,PCM_16
2240,2887.wav,2887,siren,44100,2,PCM_16
2241,5130.wav,5130,air_conditioner,44100,2,PCM_16
2242,3555.wav,3555,air_conditioner,48000,2,PCM_16
2243,7733.wav,7733,children_playing,96000,2,PCM_24
2244,8366.wav,8366,air_conditioner,48000,2,PCM_24
2245,7055.wav,7055,siren,48000,2,PCM_24
2246,5642.wav,5642,street_music,24000,2,PCM_16
2247,3233.wav,3233,street_music,48000,2,PCM_24
2248,7874.wav,7874,siren,44100,2,PCM_16
2249,749.wav,749,engine_idling,96000,2,PCM_24
2250,991.wav,991,street_music,48000,2,PCM_24
2251,2918.wav,2918,drilling,48000,2,PCM_16
2252,7860.wav,7860,air_conditioner,44100,2,PCM_24
2253,985.wav,985,air_conditioner,44100,2,PCM_16
2254,3390.wav,3390,jackhammer,44100,2,PCM_16
2255,2930.wav,2930,gun_shot,96000,2,PCM_16
2256,7690.wav,7690,dog_bark,48000,2,FLOAT
2257,761.wav,761,siren,48000,2,PCM_16
2258,2924.wav,2924,siren,44100,2,PCM_16
2259,1593.wav,1593,drilling,44100,2,PCM_16
2260,1578.wav,1578,siren,48000,2,PCM_16
2261,6217.wav,6217,children_playing,44100,2,PCM_24
2262,7109.wav,7109,children_playing,48000,2,PCM_16
2263,4400.wav,4400,air_conditioner,48000,2,PCM_24
2264,2717.wav,2717,dog_bark,48000,1,PCM_16
2265,4366.wav,4366,children_playing,44100,2,PCM_16
2266,3409.wav,3409,dog_bark,48000,2,PCM_16
2267,952.wav,952,dog_bark,44100,2,PCM_24
2268,946.wav,946,street_music,8000,2,PCM_16
2269,6565.wav,6565,street_music,24000,2,PCM_16
2270,2703.wav,2703,children_playing,44100,2,PCM_24
2271,4372.wav,4372,jackhammer,44100,2,PCM_16
2272,3353.wav,3353,jackhammer,96000,2,PCM_16
2273,5722.wav,5722,jackhammer,44100,2,PCM_16
2274,8560.wav,8560,drilling,44100,2,PCM_16
2275,7653.wav,7653,air_conditioner,44100,2,PCM_24
2276,5044.wav,5044,car_horn,48000,1,PCM_16
2277,3435.wav,3435,dog_bark,44100,2,PCM_16
2278,6559.wav,6559,children_playing,48000,1,PCM_16
2279,1236.wav,1236,siren,44100,1,PCM_16
2280,1550.wav,1550,car_horn,44100,2,PCM_16
2281,7121.wav,7121,children_playing,44100,2,PCM_16
2282,3347.wav,3347,jackhammer,48000,2,PCM_24
2283,4428.wav,4428,dog_bark,48000,2,PCM_24
2284,5736.wav,5736,jackhammer,48000,2,PCM_24
2285,239.wav,239,drilling,44100,2,PCM_16
2286,6954.wav,6954,dog_bark,44100,2,PCM_16
2287,3192.wav,3192,dog_bark,44100,2,PCM_16
2288,211.wav,211,siren,44100,2,PCM_16
2289,1791.wav,1791,street_music,44100,2,PCM_16
2290,1949.wav,1949,drilling,96000,2,PCM_24
2291,3186.wav,3186,siren,44100,2,PCM_16
2292,3838.wav,3838,air_conditioner,44100,2,PCM_16
2293,5291.wav,5291,car_horn,44100,2,PCM_16
2294,6773.wav,6773,jackhammer,48000,1,PCM_24
2295,4164.wav,4164,siren,48000,2,PCM_24
2296,2515.wav,2515,gun_shot,48000,2,PCM_24
2297,2273.wav,2273,street_music,44100,2,PCM_16
2298,4602.wav,4602,engine_idling,48000,2,FLOAT
2299,6015.wav,6015,engine_idling,48000,1,PCM_24
2300,6001.wav,6001,street_music,24000,2,PCM_16
2301,5508.wav,5508,air_conditioner,44100,2,PCM_24
2302,4616.wav,4616,dog_bark,11025,2,PCM_16
2303,3179.wav,3179,children_playing,48000,2,PCM_24
2304,4170.wav,4170,jackhammer,48000,2,PCM_24
2305,2501.wav,2501,jackhammer,48000,2,PCM_24
2306,1008.wav,1008,car_horn,48000,2,PCM_16
2307,6767.wav,6767,siren,44100,2,PCM_16
2308,7479.wav,7479,street_music,48000,2,PCM_24
2309,3637.wav,3637,engine_idling,44100,2,PCM_16
2310,4158.wav,4158,air_conditioner,48000,2,PCM_16
2311,5246.wav,5246,street_music,48000,2,PCM_16
2312,2529.wav,2529,street_music,44100,2,PCM_16
2313,7451.wav,7451,dog_bark,48000,2,PCM_16
2314,7337.wav,7337,dog_bark,44100,2,PCM_16
2315,8004.wav,8004,dog_bark,44100,2,PCM_16
2316,6029.wav,6029,jackhammer,44100,2,PCM_16
2317,1746.wav,1746,siren,48000,2,PCM_16
2318,3151.wav,3151,air_conditioner,44100,2,PCM_16
2319,5534.wav,5534,children_playing,44100,2,PCM_16
2320,7323.wav,7323,drilling,44100,2,PCM_16
2321,1034.wav,1034,dog_bark,48000,2,PCM_24
2322,3153.wav,3153,engine_idling,44100,1,PCM_24
2323,5522.wav,5522,engine_idling,48000,2,PCM_16
2324,1744.wav,1744,engine_idling,48000,2,PCM_16
2325,1022.wav,1022,children_playing,44100,2,PCM_16
2326,5244.wav,5244,engine_idling,44100,2,PCM_16
2327,3621.wav,3621,children_playing,44100,2,PCM_16
2328,6981.wav,6981,dog_bark,44100,2,PCM_16
2329,7447.wav,7447,car_horn,44100,2,PCM_16
2330,6759.wav,6759,engine_idling,44100,2,PCM_16
2331,1036.wav,1036,engine_idling,48000,2,PCM_24
2332,1750.wav,1750,air_conditioner,44100,2,PCM_16
2333,7321.wav,7321,children_playing,48000,2,PCM_24
2334,8012.wav,8012,drilling,22050,1,PCM_U8
2335,1988.wav,1988,jackhammer,44100,2,PCM_16
2336,3147.wav,3147,dog_bark,44100,2,PCM_16
2337,4628.wav,4628,dog_bark,96000,2,PCM_24
2338,2259.wav,2259,car_horn,44100,2,PCM_16
2339,6017.wav,6017,street_music,96000,2,PCM_24
2340,7309.wav,7309,engine_idling,48000,2,PCM_24
2341,2517.wav,2517,drilling,48000,2,PCM_24
2342,5278.wav,5278,jackhammer,48000,2,PCM_16
2343,4166.wav,4166,air_conditioner,48000,2,PCM_16
2344,3609.wav,3609,drilling,24000,2,PCM_16
2345,6771.wav,6771,engine_idling,44100,2,PCM_16
2346,6765.wav,6765,drilling,44100,2,PCM_16
2347,2503.wav,2503,jackhammer,96000,2,PCM_24
2348,4172.wav,4172,jackhammer,96000,2,PCM_24
2349,4614.wav,4614,siren,48000,2,PCM_24
2350,2265.wav,2265,gun_shot,48000,2,PCM_24
2351,6003.wav,6003,dog_bark,44100,2,PCM_16
2352,1787.wav,1787,air_conditioner,44100,2,PCM_16
2353,213.wav,213,siren,48000,2,PCM_16
2354,4827.wav,4827,street_music,48000,2,PCM_16
2355,3190.wav,3190,drilling,22050,1,IMA_ADPCM
2356,4199.wav,4199,engine_idling,44100,2,PCM_16
2357,575.wav,575,siren,44100,2,PCM_16
2358,6956.wav,6956,children_playing,44100,2,PCM_24
2359,7490.wav,7490,engine_idling,48000,2,PCM_24
2360,561.wav,561,air_conditioner,48000,2,PCM_16
2361,6942.wav,6942,jackhammer,48000,1,PCM_24
2362,4833.wav,4833,drilling,48000,2,PCM_16
2363,1963.wav,1963,siren,44100,2,PCM_16
2364,549.wav,549,street_music,44100,2,PCM_16
2365,3806.wav,3806,car_horn,44100,2,PCM_16
2366,1977.wav,1977,engine_idling,48000,2,FLOAT
2367,3437.wav,3437,air_conditioner,44100,2,PCM_24
2368,4358.wav,4358,air_conditioner,48000,2,PCM_24
2369,5046.wav,5046,children_playing,44100,2,PCM_16
2370,1220.wav,1220,drilling,44100,2,PCM_16
2371,8562.wav,8562,street_music,96000,2,PCM_24
2372,7651.wav,7651,siren,48000,2,PCM_16
2373,7137.wav,7137,siren,44100,2,PCM_16
2374,6229.wav,6229,air_conditioner,44100,2,PCM_16
2375,1546.wav,1546,air_conditioner,44100,2,PCM_16
2376,3351.wav,3351,jackhammer,48000,2,PCM_24
2377,5734.wav,5734,children_playing,44100,2,PCM_16
2378,3345.wav,3345,air_conditioner,44100,2,PCM_16
2379,8210.wav,8210,children_playing,44100,2,PCM_16
2380,1552.wav,1552,dog_bark,44100,2,PCM_16
2381,978.wav,978,children_playing,44100,2,PCM_16
2382,7645.wav,7645,street_music,44100,2,PCM_16
2383,3423.wav,3423,gun_shot,48000,2,PCM_24
2384,5052.wav,5052,children_playing,44100,2,PCM_16
2385,6573.wav,6573,street_music,44100,2,PCM_16
2386,4364.wav,4364,car_horn,44100,2,PCM_16
2387,2073.wav,2073,children_playing,44100,2,PCM_24
2388,8238.wav,8238,car_horn,44100,2,PCM_16
2389,6215.wav,6215,children_playing,44100,2,PCM_16
2390,2067.wav,2067,air_conditioner,44100,2,PCM_16
2391,4416.wav,4416,car_horn,44100,2,PCM_16
2392,3379.wav,3379,street_music,44100,2,PCM_16
2393,7679.wav,7679,drilling,48000,2,PCM_16
